X,Y,id,latitude,longitude,altitude,geometry,city,coordinates,exhibition,full_address,heritage,library,multipurpose,name,ownership,performance,postal_code,province,screen,street_name,street_number,suite,timestamp,ward,n_id
-79.4688249,43.665326,197,43.665326,-79.4688249,,Point,,Toronto,,"396 Pacific Avenue, Suite 205, Toronto, ON, M6P 2R1",,,,The Junction Business Improvement Area (BIA),Owned by others,1,M6P 2R1,ON,,Pacific Avenue,396,Suite 205,1473380419,13,90
-79.4706461,43.6599513,198,43.6599513,-79.4706461,,Point,,Toronto,1,"280 Quebec Avenue, Toronto, ON, M6P 2V2",,,1,Humberside Collegiate Institute (Lismer Hall),Owned by others,1,M6P 2V2,ON,1,Quebec Avenue,280,,1473380419,13,88
-79.4792911,43.6566752,199,43.6566752,-79.4792911,,Point,,Toronto,,"432 Runnymede Road, Toronto, ON, M6S 2Y8",,1,,Runnymede United Church,Owned by others,1,M6S 2Y8,ON,,Runnymede Road,432,,1473380419,13,89
-79.4770327,43.6438036,200,43.6438036,-79.4770327,,Point,,Toronto,,"15 Waller Avenue, Toronto, ON, M6S 4Z9",,,1,Swansea Community Recreation Centre,City Owned,1,M6S 4Z9,ON,,Waller Avenue,15,,1473380419,13,87
-79.4770883,43.6434659,201,43.6434659,-79.4770883,,Point,,Toronto,1,"207 Windermere Avenue, Toronto, ON, M6S 3J9",,,1,Swansea Public School,Owned by others,1,M6S 3J9,ON,1,Windermere Avenue,207,,1473380419,13,87
-79.4706556,43.6655946,202,43.6655946,-79.4706556,,Point,,Toronto,1,"3040 Dundas Street West, Toronto, ON, M6P 1Z3",,,,Delight,Owned by others,,M6P 1Z3,ON,,Dundas Street West,3040,,1473380419,13,90
-79.480081,43.6487811,203,43.6487811,-79.480081,,Point,,Toronto,,"356 Windermere Avenue, Toronto, ON, M6S 3L3",,,1,Windermere United Church,Owned by others,1,M6S 3L3,ON,,Windermere Avenue,356,,1473380419,13,87
-79.4728828,43.6461457,204,43.6461457,-79.4728828,,Point,,Toronto,,"4 Morningside Avenue, Toronto, ON, M6S 1C2",,,1,Morningside - High Park Presbyterian Church,Owned by others,1,M6S 1C2,ON,,Morningside Avenue,4,,1473380419,13,87
-79.4839621,43.6554589,205,43.6554589,-79.4839621,,Point,,Toronto,,"404 Willard Avenue, Toronto, ON, M6S 3R5",,,1,St. Paul's Anglican Church (Runnymede),Owned by others,1,M6S 3R5,ON,,Willard Avenue,404,,1473380419,13,89
-79.477533,43.65113,206,43.65113,-79.477533,,Point,,Toronto,1,"2256 Bloor Street West, Toronto, ON, M6S 1N6",,,1,Baka Gallery Caf,Owned by others,,M6S 1N6,ON,,Bloor Street West,2256,,1473380419,13,89
-79.4835056,43.6498088,207,43.6498088,-79.4835056,,Point,,Toronto,1,"2412 Bloor Street West, Toronto, ON, M6S 1P9",,,1,Coffee Tree Roastery,Owned by others,,M6S 1P9,ON,,Bloor Street West,2412,,1473380419,13,89
-79.4768455,43.6512819,208,43.6512819,-79.4768455,,Point,,Toronto,1,"2232 Bloor Street West, Toronto, ON, M6S 1N6",,,,Bread and Roses Bakery Caf,Owned by others,,M6S 1N6,ON,,Bloor Street West,2232,,1473380419,13,89
-79.4662218,43.6655459,209,43.6655459,-79.4662218,,Point,,Toronto,1,"2900 Dundas Street West, Toronto, ON, M6P 1Y8",,,,Latitude 44,Owned by others,,M6P 1Y8,ON,,Dundas Street West,2900,,1473380419,13,90
-79.4876834,43.6575995,210,43.6575995,-79.4876834,,Point,,Toronto,1,"365 Jane Street, Toronto, ON, M6S 2E2",,,,Coco Organic Chocolate,Owned by others,,M6S 2E2,ON,,Jane Street,365,,1473380419,13,89
-79.4665652,43.6631473,211,43.6631473,-79.4665652,,Point,,Toronto,,"151 Annette Street, Toronto, ON, M6P 2N7",,,1,Victoria Lodge #474,Owned by others,,M6P 2N7,ON,,Annette Street,151,,1473380419,13,90
-79.4680635,43.6656646,212,43.6656646,-79.4680635,,Point,,Toronto,,"2960 Dundas Street West, Toronto, ON, M6P 1Z2",,,1,The Train Platform (Dundas West),Owned by others,,M6P 1Z2,ON,,Dundas Street West,2960,,1473380419,13,90
